OBJECTID,ZONE_CMPLT,ZONE_CLASS,ZONE_SMRY,SHAPE_Length,SHAPE_Area
37474,R3-1-CUGU,R3,RESIDENTIAL,0.00448316703978781,1.24096707895517e-06
37475,R3-1,R3,RESIDENTIAL,0.00693824572621173,1.60236707843542e-06
37476,R3-1,R3,RESIDENTIAL,0.00390241722844913,6.96753819127323e-07
37477,R3-1-CUGU,R3,RESIDENTIAL,0.00319916869087068,4.72035666452958e-07
37478,R3-1,R3,RESIDENTIAL,0.00197984323006622,2.11460142054709e-07
37479,R3-1,R3,RESIDENTIAL,0.00307008680096263,3.58461735371556e-07
37480,R3-1,R3,RESIDENTIAL,0.00386186292241334,6.68242517430194e-07
37481,R3-1-HPOZ,R3,RESIDENTIAL,0.00296930967462897,5.39145726246051e-07
37482,R3-1,R3,RESIDENTIAL,0.00714194963866069,1.66104358776621e-06
37483,R3-1-CUGU,R3,RESIDENTIAL,0.00119611117429553,7.82765117274629e-08
37484,R3-1,R3,RESIDENTIAL,0.00389326787875651,6.66212466460965e-07
37485,R3-1-CUGU,R3,RESIDENTIAL,0.00654004914817647,9.92536308382547e-07
37486,R3-1,R3,RESIDENTIAL,0.00482146027979326,8.24570295474776e-07
37487,R3-1,R3,RESIDENTIAL,0.0056510095114692,1.65054992386363e-06
37488,R3-1,R3,RESIDENTIAL,0.00567641788692921,1.65457670400289e-06
37489,R3-1-HPOZ,R3,RESIDENTIAL,0.00508223656206884,9.78447936035732e-07
37490,R3-1,R3,RESIDENTIAL,0.00108833001887188,6.17431703937928e-08
37491,R3-1,R3,RESIDENTIAL,0.00861048462022157,3.77893375548141e-06
37492,R3-1-CUGU,R3,RESIDENTIAL,0.00319356078556808,4.20049072354046e-07
37493,R3-1,R3,RESIDENTIAL,0.00412562276795876,7.55913316539874e-07
37494,R3-1,R3,RESIDENTIAL,0.00415081787196565,7.74325202837779e-07
37495,R3-1,R3,RESIDENTIAL,0.00709387079802342,1.29331306892289e-06
37496,R3-1,R3,RESIDENTIAL,0.00768543860332978,2.4330536206102e-06
37497,R3-1,R3,RESIDENTIAL,0.00711985555339223,1.61555253028718e-06
37498,R3-1-HPOZ,R3,RESIDENTIAL,0.00716375873047781,1.3684870972958e-06
37499,R3-1,R3,RESIDENTIAL,0.00364090146125668,5.06226649287207e-07
37500,R3-1,R3,RESIDENTIAL,0.0049005239399005,1.37085433565832e-06
37501,R3-1,R3,RESIDENTIAL,0.00290076544887096,4.88456464092834e-07
37502,R3-1,R3,RESIDENTIAL,0.00152161236470892,1.37651076875952e-07
37503,R3-1,R3,RESIDENTIAL,0.0042167007337819,7.75059601899067e-07
37504,R3-1,R3,RESIDENTIAL,0.00423891875913552,7.91571321048374e-07
37505,R3-1-HPOZ,R3,RESIDENTIAL,0.00736260225195109,1.46276810384766e-06
37506,R3-1,R3,RESIDENTIAL,0.00293266176793644,4.58093369889815e-07
37507,R3-1,R3,RESIDENTIAL,0.00518480123128351,9.02813182167547e-07
37508,R3-1,R3,RESIDENTIAL,0.00307626598266918,5.34538585813718e-07
37509,R3-1,R3,RESIDENTIAL,0.00453208225068503,1.08259976719246e-06
37510,R3-1-HPOZ,R3,RESIDENTIAL,0.00498010567915453,9.42499978684792e-07
37511,R3-1,R3,RESIDENTIAL,0.00298680255988426,4.0892425260086e-07
37512,R3-1-HPOZ,R3,RESIDENTIAL,0.003082610832389,5.39242549906908e-07
37513,R3-1,R3,RESIDENTIAL,0.00263953355062291,3.98107283084403e-07
37514,R3-1,R3,RESIDENTIAL,0.00345174411743974,5.54349790422594e-07
37515,R3-1,R3,RESIDENTIAL,0.00337702827801203,5.79906001543495e-07
37516,R3-1,R3,RESIDENTIAL,0.00273160898569105,4.1774258072516e-07
37517,R3-1-HPOZ,R3,RESIDENTIAL,0.003563618077931,6.07116579861148e-07
37518,R3-1-HPOZ,R3,RESIDENTIAL,0.00358101616346408,7.43497669261262e-07
37519,R3-1-HPOZ,R3,RESIDENTIAL,0.00359682949485884,7.26625301482795e-07
37520,R3-1,R3,RESIDENTIAL,0.00568423737132458,1.60999811694594e-06
37521,R3-1,R3,RESIDENTIAL,0.00281517783863588,4.0485890003764e-07
37522,R3-1,R3,RESIDENTIAL,0.00443966287091662,9.47580293862925e-07
37523,R3-1,R3,RESIDENTIAL,0.00514002792877737,1.06213626152934e-06
37524,R3-1,R3,RESIDENTIAL,0.0104774718528995,2.03751778653588e-06
37525,R3-1,R3,RESIDENTIAL,0.00239315670030863,3.01215013458711e-07
37526,R3-1,R3,RESIDENTIAL,0.0111538488369878,3.22646750897016e-06
37527,R3-1,R3,RESIDENTIAL,0.0037612358688559,7.35897204500221e-07
37528,UV(CA),UV(CA),INDUSTRIAL,0.0115053243282677,2.7324239768821e-06
37529,R3-1,R3,RESIDENTIAL,0.00295459790547679,4.47000805281641e-07
37530,R3-1,R3,RESIDENTIAL,0.00480690600898747,6.69816040151102e-07
37531,R3-1,R3,RESIDENTIAL,0.00343234695768594,5.27576546779604e-07
37532,R3-1,R3,RESIDENTIAL,0.00261144818431844,3.68398406822402e-07
37533,R3-1,R3,RESIDENTIAL,0.00222534296166433,2.82626763045684e-07
37534,R3-1,R3,RESIDENTIAL,0.00638437460278627,1.93751069638027e-06
37535,R3-1,R3,RESIDENTIAL,0.00501434674310572,8.17272027583164e-07
37536,UV(CA),UV(CA),INDUSTRIAL,0.00340710191451754,7.18192508437402e-07
37537,R3-1,R3,RESIDENTIAL,0.00350703159730664,4.50844536273418e-07
37538,UV(CA),UV(CA),INDUSTRIAL,0.00734242799150271,2.64534701628258e-06
37539,R3-1,R3,RESIDENTIAL,0.00379639506247493,8.62024969787206e-07
37540,R3-1,R3,RESIDENTIAL,0.00551842873227283,1.52186592011176e-06
37541,R3-1,R3,RESIDENTIAL,0.00375696894420411,5.56294916991644e-07
37542,R3-1,R3,RESIDENTIAL,0.00236390149049585,3.26301588229066e-07
37543,R3-1,R3,RESIDENTIAL,0.00362272810563399,6.71842392617436e-07
37544,R3-1,R3,RESIDENTIAL,0.00512651089799858,1.53085421687934e-06
37545,R3-1,R3,RESIDENTIAL,0.00515102512823714,1.63799918858292e-06
37546,R3-1,R3,RESIDENTIAL,0.00534383937443875,1.1036452756028e-06
37547,R3-1,R3,RESIDENTIAL,0.0122659206685658,4.2983618046763e-06
37548,UV(CA),UV(CA),INDUSTRIAL,0.00391592003308921,9.82868788575934e-07
37549,R3-1,R3,RESIDENTIAL,0.0026630771513785,3.68516304333472e-07
37550,R3-1,R3,RESIDENTIAL,0.00418617062612576,9.6582022411321e-07
37551,R3-1,R3,RESIDENTIAL,0.000674410945690375,2.83415345890329e-08
37552,R3-1,R3,RESIDENTIAL,0.00850511891378798,1.83792759821596e-06
37553,R3-1,R3,RESIDENTIAL,0.00147451331741441,1.27081791652694e-07
37554,R3-1,R3,RESIDENTIAL,0.00543440725387417,1.52280799941731e-06
37555,R3-1,R3,RESIDENTIAL,0.00498166226039409,1.28900440884784e-06
37556,R3-1,R3,RESIDENTIAL,0.00393517340528118,6.17983015659893e-07
37557,R3-1,R3,RESIDENTIAL,0.00190353190025933,1.88407809038587e-07
37558,R3-1,R3,RESIDENTIAL,0.00241748710627466,3.53450153561338e-07
37559,R3-1,R3,RESIDENTIAL,0.00369950569889927,6.20419774811093e-07
37560,R3-1,R3,RESIDENTIAL,0.00398857046021226,5.79605312056685e-07
37561,R3-1,R3,RESIDENTIAL,0.00417529861647939,7.04530530985225e-07
37562,R3-1,R3,RESIDENTIAL,0.00465941463964563,8.11077793134414e-07
37563,R3-1,R3,RESIDENTIAL,0.00284616624524066,2.86816470023459e-07
37564,R3-1,R3,RESIDENTIAL,0.00355652514261264,5.65704175590405e-07
37565,R3-1,R3,RESIDENTIAL,0.00435386668803918,9.32906328663681e-07
37566,R3-1,R3,RESIDENTIAL,0.00528579387059313,1.03209367069884e-06
37567,R3-1,R3,RESIDENTIAL,0.00527954735549521,9.15583002465537e-07
37568,R3-1,R3,RESIDENTIAL,0.0016510562473496,1.6351809051017e-07
37569,R3-1,R3,RESIDENTIAL,0.00229485952835587,3.15583503203663e-07
37570,R3-1,R3,RESIDENTIAL,0.00231748185901451,2.55820058850117e-07
37571,R3-1,R3,RESIDENTIAL,0.0056855569004018,1.33988216936882e-06
37572,R3-1,R3,RESIDENTIAL,0.00518439730025819,7.01186934369263e-07
37573,R3-1,R3,RESIDENTIAL,0.00852252786104232,2.91826958038686e-06
37574,R3-1,R3,RESIDENTIAL,0.00314703315409556,3.9012868347431e-07
37575,R3-1,R3,RESIDENTIAL,0.00302628579655749,4.34381738509074e-07
37576,R3-1,R3,RESIDENTIAL,0.00281816311644544,4.67324681187954e-07
37577,R3-1,R3,RESIDENTIAL,0.00429219555565021,1.06297415219056e-06
37578,R3-1,R3,RESIDENTIAL,0.00407696071342906,7.05294728976866e-07
37579,R3-1VL,R3,RESIDENTIAL,0.00133893913490986,8.33202264215513e-08
37580,R3-1,R3,RESIDENTIAL,0.00281839750770776,4.6733004931865e-07
37581,R3-1,R3,RESIDENTIAL,0.00424882127013925,7.37220066367934e-07
37582,R3-1,R3,RESIDENTIAL,0.00459018833029577,5.2504379479961e-07
37583,R3-1,R3,RESIDENTIAL,0.00293080276455394,4.05631250624233e-07
37584,R3-1,R3,RESIDENTIAL,0.00289682822851423,4.72174235835537e-07
37585,R3-1,R3,RESIDENTIAL,0.00492133900341193,1.42812318834714e-06
37586,R3-1,R3,RESIDENTIAL,0.00128276859572524,7.22381325586807e-08
37587,R3-1,R3,RESIDENTIAL,0.00487235455374607,1.44536759002151e-06
37588,R3-1,R3,RESIDENTIAL,0.00354856113287069,6.40538359447349e-07
37589,R3-1,R3,RESIDENTIAL,0.00440699324709154,7.97805633791536e-07
37590,R3-1,R3,RESIDENTIAL,0.00226911453269742,2.51432216800625e-07
37591,R3-1,R3,RESIDENTIAL,0.00376806079717441,8.42580800369373e-07
37592,R3-1,R3,RESIDENTIAL,0.00185686264045407,1.94091021361748e-07
37593,R3-1,R3,RESIDENTIAL,0.00671337825443762,1.24539974816788e-06
37594,R3-1VL,R3,RESIDENTIAL,0.00137984713430672,9.34937643046843e-08
37595,R3-1,R3,RESIDENTIAL,0.00282611639281494,4.39491020400696e-07
37596,R3-1,R3,RESIDENTIAL,0.00124641937031539,6.76705347178202e-08
37597,R3-1,R3,RESIDENTIAL,0.00623483148254915,1.18456068104377e-06
37598,R3-1,R3,RESIDENTIAL,0.00130238560709164,8.13609715839485e-08
37599,R3-1,R3,RESIDENTIAL,0.00127083701330799,8.84953461095945e-08
37600,R3-1,R3,RESIDENTIAL,0.00572078511255355,1.60737447339374e-06
37601,R3-1,R3,RESIDENTIAL,0.00225136036583869,2.23111285618532e-07
37602,R3-1,R3,RESIDENTIAL,0.00464085477639521,1.23264838566021e-06
37603,R3-1,R3,RESIDENTIAL,0.00244446453605462,2.8124586310366e-07
37604,R3-1,R3,RESIDENTIAL,0.00401979355123688,5.92563076329818e-07
37605,R3-1,R3,RESIDENTIAL,0.00413895771496822,1.02065267678415e-06
37606,R3-1,R3,RESIDENTIAL,0.0032447066975158,6.37667739647911e-07
37607,R3-1,R3,RESIDENTIAL,0.00391189376733783,7.24024527231127e-07
37608,R3-1,R3,RESIDENTIAL,0.00415544152454018,8.2350702034529e-07
37609,R3-1,R3,RESIDENTIAL,0.00631702586855941,1.23095276916218e-06
37610,R3-1,R3,RESIDENTIAL,0.00498086430168619,1.01939126435052e-06
37611,R3-1,R3,RESIDENTIAL,0.003376665198879,5.07981292415466e-07
37612,R3-1,R3,RESIDENTIAL,0.00336073015917483,4.97420126441832e-07
37613,R3-1,R3,RESIDENTIAL,0.00386963094982371,7.19150158374391e-07
37614,R3-1,R3,RESIDENTIAL,0.0038322578606583,7.03544365153742e-07
37615,R3-1,R3,RESIDENTIAL,0.00428492349581354,8.03531689264708e-07
37616,R3-1,R3,RESIDENTIAL,0.00560284314768935,1.77744301764015e-06
37617,R3-1,R3,RESIDENTIAL,0.00449060921946015,8.86275970114098e-07
37618,R3-1,R3,RESIDENTIAL,0.00518649835278376,1.57947950688006e-06
37619,R3-1,R3,RESIDENTIAL,0.00310245276808342,4.54141625097004e-07
37620,R3-1,R3,RESIDENTIAL,0.00663913912776732,2.12869536568866e-06
37621,R3-1,R3,RESIDENTIAL,0.00690216995766537,2.32014071617112e-06
37622,[Q]R3-1,R3,RESIDENTIAL,0.000965911104115654,5.57733038484427e-08
37623,R3-1,R3,RESIDENTIAL,0.0034014542146306,5.05088562897258e-07
37624,R3-1,R3,RESIDENTIAL,0.00832292984137421,3.22222140017534e-06
37625,R3-1,R3,RESIDENTIAL,0.00817823555566576,3.05902415429748e-06
37626,R3-1,R3,RESIDENTIAL,0.00714237044717678,1.5235064304511e-06
37627,R3-1,R3,RESIDENTIAL,0.00820144467215128,2.98754424624437e-06
37628,R3-1,R3,RESIDENTIAL,0.00413438169627431,1.00448162055953e-06
37629,R3-1,R3,RESIDENTIAL,0.00428029350306693,1.03033660534796e-06
37630,R3-1,R3,RESIDENTIAL,0.00591203597969487,2.10232887492108e-06
37631,R3-1,R3,RESIDENTIAL,0.00382368978284302,4.37769599889447e-07
37632,R3-1,R3,RESIDENTIAL,0.00643326841393192,2.12183651439704e-06
37633,R3-1,R3,RESIDENTIAL,0.00436351648041968,7.57206683844456e-07
37634,R3-1,R3,RESIDENTIAL,0.00519776929241156,1.51695247036009e-06
37635,R3-1,R3,RESIDENTIAL,0.00538148208375919,1.62236548355181e-06
37636,R3-1,R3,RESIDENTIAL,0.00311702283253847,4.39486892957357e-07
37637,R3-1,R3,RESIDENTIAL,0.00729172798940375,2.55766390198321e-06
37638,R3-1,R3,RESIDENTIAL,0.00493645088802135,1.21297611360055e-06
37639,R3-1,R3,RESIDENTIAL,0.00581186855744463,1.18014382649033e-06
37640,R3-1,R3,RESIDENTIAL,0.00583112100481274,1.23007918762606e-06
37641,R3-1,R3,RESIDENTIAL,0.00424705514632776,6.0675078170333e-07
37642,R3-1,R3,RESIDENTIAL,0.00341733299255595,5.18415057173286e-07
37643,R3-1,R3,RESIDENTIAL,0.0051909148436508,1.61181932081039e-06
37644,R3-1,R3,RESIDENTIAL,0.00412367519877768,7.75925684723433e-07
37645,R3-1,R3,RESIDENTIAL,0.00463508095422983,1.19140223133673e-06
37646,R3-1,R3,RESIDENTIAL,0.00492432399614118,8.87122037918593e-07
37647,R3-1,R3,RESIDENTIAL,0.00520881469166105,1.05189455238288e-06
37648,R3-1,R3,RESIDENTIAL,0.00372021727219612,6.22427328316876e-07
37649,R3-1,R3,RESIDENTIAL,0.00371988446075392,6.22193605095265e-07
37650,R3-1,R3,RESIDENTIAL,0.00363267675059939,8.22678474743322e-07
37651,R3-1,R3,RESIDENTIAL,0.00361386736566607,8.11930636325795e-07
37652,R3-1,R3,RESIDENTIAL,0.00627236494737732,1.85840483694877e-06
37653,R3-1,R3,RESIDENTIAL,0.00616182075419444,1.70503415833466e-06
37654,R3-1,R3,RESIDENTIAL,0.0039340730813851,7.33579798236581e-07
37655,R3-1,R3,RESIDENTIAL,0.0031376036466663,4.63436767555001e-07
37656,R3-1,R3,RESIDENTIAL,0.00493020095883203,1.01303931392611e-06
37657,R3-1,R3,RESIDENTIAL,0.00364168748066933,8.26213234145396e-07
37658,R3-1,R3,RESIDENTIAL,0.00361781947108519,8.21511147459512e-07
37659,R3-1,R3,RESIDENTIAL,0.00332687997049912,5.39295235385362e-07
37660,R3-1,R3,RESIDENTIAL,0.00342680918414367,6.11452305099915e-07
37661,R3-1,R3,RESIDENTIAL,0.00345333062079287,5.97739826449839e-07
37662,R3-1,R3,RESIDENTIAL,0.00272963911278476,3.94464992758416e-07
37663,R3-1,R3,RESIDENTIAL,0.00502283169984743,9.73414052256255e-07
37664,R3-1,R3,RESIDENTIAL,0.00318366630191332,5.05189115675208e-07
37665,R3-1,R3,RESIDENTIAL,0.0031630693608325,5.04065168725763e-07
37666,R3-1,R3,RESIDENTIAL,0.00475080298982808,1.3854005500823e-06
37667,R3-1,R3,RESIDENTIAL,0.00269357990038312,4.38928526716612e-07
37668,R3-1,R3,RESIDENTIAL,0.00287594400995837,4.89295724328063e-07
37669,R3-1,R3,RESIDENTIAL,0.00475046550606857,1.35165800129904e-06
37670,R3-1,R3,RESIDENTIAL,0.00246728069715558,3.76943831798814e-07
37671,R3-1,R3,RESIDENTIAL,0.00464203086294437,1.19524671955005e-06
37672,R3-1,R3,RESIDENTIAL,0.00811633527929887,2.80543743760451e-06
37673,R3-1,R3,RESIDENTIAL,0.0017933291946953,1.79666198823269e-07
37674,R3-1,R3,RESIDENTIAL,0.00136114149462113,1.01283278335392e-07
37675,R3-1,R3,RESIDENTIAL,0.00215497328351248,2.26369796241527e-07
37676,R3-1,R3,RESIDENTIAL,0.00139680220296042,1.2068173720291e-07
37677,R3-1,R3,RESIDENTIAL,0.00297891204575135,4.35649489260847e-07
37678,R3-1,R3,RESIDENTIAL,0.00258825271042524,3.39271164223198e-07
37679,R3-1,R3,RESIDENTIAL,0.00255675887577679,3.49245885918815e-07
37680,R3-1,R3,RESIDENTIAL,0.000772722172081203,2.84491379730896e-08
37681,R3-1,R3,RESIDENTIAL,0.00550790050207435,1.5658184564889e-06
37682,R3-1,R3,RESIDENTIAL,0.00374327111844109,5.91404382745531e-07
37683,R3-1,R3,RESIDENTIAL,0.00347073379664674,5.82569899797148e-07
37684,R3-1,R3,RESIDENTIAL,0.00264035359689551,3.75544611461052e-07
37685,R3-1,R3,RESIDENTIAL,0.00544408902952278,1.47231087163591e-06
37686,R3-1,R3,RESIDENTIAL,0.00410266189397632,9.1271777330276e-07
37687,R3-1,R3,RESIDENTIAL,0.00331788357499547,5.38322842336735e-07
37688,R3-1,R3,RESIDENTIAL,0.00518289727657448,9.25855701842932e-07
37689,R3-1,R3,RESIDENTIAL,0.00609170512448687,1.82075473820239e-06
37690,R3-1,R3,RESIDENTIAL,0.00341343262905989,7.20552634901445e-07
37691,R3-1,R3,RESIDENTIAL,0.00347815853184061,7.34071546897839e-07
37692,R3-1,R3,RESIDENTIAL,0.00349516864008411,7.48288291748978e-07
37693,R3-1,R3,RESIDENTIAL,0.00333791361439252,6.86119462145418e-07
37694,R3-1,R3,RESIDENTIAL,0.00339870924959435,7.10764640654888e-07
37695,R3-1,R3,RESIDENTIAL,0.00261916390130587,4.20733505943058e-07
37696,R3-1,R3,RESIDENTIAL,0.00474560921532066,1.39802263039446e-06
37697,R3-1,R3,RESIDENTIAL,0.00545696423795839,1.57775326585032e-06
37698,R3-1,R3,RESIDENTIAL,0.00451651194136305,1.18395487169718e-06
37699,R3-1,R3,RESIDENTIAL,0.00535915238573635,1.44706366900354e-06
37700,R3-1,R3,RESIDENTIAL,0.00463357837101898,9.02109209896892e-07
37701,R3-1,R3,RESIDENTIAL,0.00451720700502247,7.9566906344224e-07
37702,R3-1,R3,RESIDENTIAL,0.00441899327533242,7.52966082187946e-07
37703,R3-1,R3,RESIDENTIAL,0.00445494418185752,7.85196474048285e-07
37704,R3-1,R3,RESIDENTIAL,0.00468877343720417,1.37664975142412e-06
37705,R3-1,R3,RESIDENTIAL,0.00500725079190003,1.00481205795536e-06
37706,R3-1,R3,RESIDENTIAL,0.00627479065107685,2.2734886093764e-06
37707,R3-1,R3,RESIDENTIAL,0.00431477610204014,1.11737151049895e-06
37708,R3-1,R3,RESIDENTIAL,0.00588558203639932,2.05714848046861e-06
37709,R3-1,R3,RESIDENTIAL,0.00511476178628345,9.76704355783991e-07
37710,R3-1,R3,RESIDENTIAL,0.00660871039681194,1.47701339726603e-06
37711,R3-1,R3,RESIDENTIAL,0.00462593720938623,1.34734129083866e-06
37712,R3-1,R3,RESIDENTIAL,0.00406745836557732,6.78898978820108e-07
37713,R3-1,R3,RESIDENTIAL,0.00398880222349584,9.74964102884849e-07
37714,R3-1,R3,RESIDENTIAL,0.00511923835377467,1.44230704053887e-06
37715,R3-1,R3,RESIDENTIAL,0.00523203807770966,1.61034383337084e-06
37716,R3-1,R3,RESIDENTIAL,0.00631921043021516,2.36262277754028e-06
37717,R3-1,R3,RESIDENTIAL,0.00523245542789411,1.61079109232386e-06
37718,R3-1,R3,RESIDENTIAL,0.000931976238412986,4.51464101516593e-08
37719,R3-1,R3,RESIDENTIAL,0.00539962557095473,1.61956928256541e-06
37720,R3-1,R3,RESIDENTIAL,0.00671612830488108,9.65435800329501e-07
37721,R3-1,R3,RESIDENTIAL,0.00538987625891526,1.08957596782327e-06
37722,R3-1,R3,RESIDENTIAL,0.00549059641298885,1.7119334054117e-06
37723,R3-1,R3,RESIDENTIAL,0.0055566874575569,1.77103953178842e-06
37724,R3-1,R3,RESIDENTIAL,0.00575363347943449,2.00236247932046e-06
37725,R3-1,R3,RESIDENTIAL,0.00415453684374071,8.51517283915037e-07
37726,R3-1,R3,RESIDENTIAL,0.00741562062216646,1.41299643295498e-06
37727,R3-1,R3,RESIDENTIAL,0.0062930088533718,2.21627743020282e-06
37728,R3-1,R3,RESIDENTIAL,0.00406451440422477,7.31597137204894e-07
37729,R3-1,R3,RESIDENTIAL,0.00330042666266179,5.11135742259337e-07
37730,R3-1,R3,RESIDENTIAL,0.00412443243013931,1.02078740755512e-06
37731,R3-1,R3,RESIDENTIAL,0.00340073942343329,4.21921920707967e-07
37732,R3-1,R3,RESIDENTIAL,0.00408414596620906,9.85501029392422e-07
37733,R3-1,R3,RESIDENTIAL,0.00484778780391134,6.98010772799427e-07
37734,R3-1,R3,RESIDENTIAL,0.00497736190689612,1.48220824536547e-06
37735,R3-1,R3,RESIDENTIAL,0.00419082821516472,1.00413264608783e-06
37736,R3-1,R3,RESIDENTIAL,0.00445385414255663,1.20105432318403e-06
37737,R3-1,R3,RESIDENTIAL,0.00346341301345452,6.02569055588806e-07
37738,R3-1,R3,RESIDENTIAL,0.00371054775239328,7.96037128403004e-07
37739,R3-1,R3,RESIDENTIAL,0.00397102653123023,9.08924548418133e-07
37740,R3-1,R3,RESIDENTIAL,0.00359651746539352,5.45291193728624e-07
37741,R3-1,R3,RESIDENTIAL,0.00441926353975988,1.11038513963401e-06
37742,R3-1-HPOZ,R3,RESIDENTIAL,0.00578418017559124,2.22833911067172e-06
37743,R3-1,R3,RESIDENTIAL,0.0045662177415579,1.2485428839664e-06
37744,R3-1,R3,RESIDENTIAL,0.00379403606201702,6.9461994994199e-07
37745,R3-1,R3,RESIDENTIAL,0.00478604436195179,1.38971518068089e-06
37746,R3-1,R3,RESIDENTIAL,0.0048718827889067,1.38661103291601e-06
37747,R3-1,R3,RESIDENTIAL,0.0115950930736847,4.65766677676227e-06
37748,R3-1,R3,RESIDENTIAL,0.00443791963753276,1.15860690028115e-06
37749,R3-1,R3,RESIDENTIAL,0.00581298113523889,1.8510469245243e-06
37750,R3-1,R3,RESIDENTIAL,0.0036478665512415,6.14418716404818e-07
37751,R3-1,R3,RESIDENTIAL,0.0048212518538611,9.25997450652853e-07
37752,R3-1,R3,RESIDENTIAL,0.00374476409808432,6.84450538837554e-07
37753,R3-1,R3,RESIDENTIAL,0.00379806811737059,6.54431840529043e-07
37754,R3-1,R3,RESIDENTIAL,0.00525466693489576,1.20993348844577e-06
37755,R3-1,R3,RESIDENTIAL,0.00335899768477231,5.45587587137722e-07
37756,R3-1,R3,RESIDENTIAL,0.0023646879871059,3.40303448259908e-07
37757,R3-1,R3,RESIDENTIAL,0.00428747862486536,8.15768029385646e-07
37758,R3-1,R3,RESIDENTIAL,0.00278204886183788,4.07957963313836e-07
37759,R3-1,R3,RESIDENTIAL,0.00129902395173165,6.9614464848337e-08
37760,R3-1,R3,RESIDENTIAL,0.00336573731717359,5.51521277924585e-07
37761,R3-1,R3,RESIDENTIAL,0.00560444427673197,7.39570237244301e-07
37762,R3-1,R3,RESIDENTIAL,0.00444894574674146,1.17260780873957e-06
37763,R3-1,R3,RESIDENTIAL,0.00472890336467955,1.21950413429496e-06
37764,R3-1,R3,RESIDENTIAL,0.00367460711443297,6.23489926957386e-07
37765,[Q]R3-1,R3,RESIDENTIAL,0.00328833239384949,5.34252087457514e-07
37766,[Q]R3-1,R3,RESIDENTIAL,0.00411413674020083,1.02858079264484e-06
37767,[Q]R3-1,R3,RESIDENTIAL,0.00333180259857238,5.30862867023323e-07
37768,[Q]R3-1,R3,RESIDENTIAL,0.00514302345201285,1.64186024123692e-06
37769,[Q]R3-1,R3,RESIDENTIAL,0.00504646994441416,1.57672689743068e-06
37770,R3-1,R3,RESIDENTIAL,0.0033909683756642,5.94506225727278e-07
37771,(Q)C2-1,C2,COMMERCIAL,0.00422931247924425,6.80962931815941e-07
37772,[Q]R3-1,R3,RESIDENTIAL,0.00166418208102148,1.04942525756358e-07
37773,R3-1,R3,RESIDENTIAL,0.00361297655711181,7.67287826425107e-07
37774,R3-1,R3,RESIDENTIAL,0.00511548661283261,1.44548975138827e-06
37775,R3-1,R3,RESIDENTIAL,0.00422420119684973,7.46924700103303e-07
37776,[Q]R3-1,R3,RESIDENTIAL,0.00397597877321589,6.87552565714119e-07
37777,[Q]R3-1,R3,RESIDENTIAL,0.0038973719494952,6.55888383056645e-07
37778,[Q]R3-1,R3,RESIDENTIAL,0.00480013200391375,1.3228514748233e-06
37779,[Q]R3-1,R3,RESIDENTIAL,0.00414872351777192,8.19133359006199e-07
37780,R3-1,R3,RESIDENTIAL,0.00483392634704512,1.34810568040243e-06
37781,R3-1,R3,RESIDENTIAL,0.00407780203547176,7.64635642696225e-07
37782,R3-1,R3,RESIDENTIAL,0.0024521509416266,3.10450182692576e-07
37783,R3-1,R3,RESIDENTIAL,0.00245792565513191,3.14440418147516e-07
37784,[Q]R3-1,R3,RESIDENTIAL,0.00416820622448132,7.34431768980513e-07
37785,R3-1,R3,RESIDENTIAL,0.00431291812651552,7.30883994869436e-07
37786,R3-1,R3,RESIDENTIAL,0.00536538541428392,1.47666452227091e-06
37787,[Q]R3-1,R3,RESIDENTIAL,0.00502463305864799,1.41979370719387e-06
37788,[Q]R3-1,R3,RESIDENTIAL,0.00416773931614991,7.10259287592616e-07
37789,R3-1,R3,RESIDENTIAL,0.00273920670710315,3.42427679781853e-07
37790,R3-1,R3,RESIDENTIAL,0.00133551980209975,9.49406760779922e-08
37791,R3-1,R3,RESIDENTIAL,0.00243012604861854,3.09426165436212e-07
37792,R3-1,R3,RESIDENTIAL,0.00272528823449969,3.40015024728175e-07
37793,R3-1,R3,RESIDENTIAL,0.00196350893463603,2.04953661817874e-07
37794,R3-1,R3,RESIDENTIAL,0.00210005805346602,1.6879267767859e-07
37795,R3-1,R3,RESIDENTIAL,0.00566706960461504,1.60355140201266e-06
37796,[Q]R3-1,R3,RESIDENTIAL,0.00250735839996364,3.53886791641863e-07
37797,R3-1,R3,RESIDENTIAL,0.000993793024338436,5.44798634797196e-08
37798,[Q]R3-1,R3,RESIDENTIAL,0.00300249718781022,4.6033653330074e-07
37799,R3-1,R3,RESIDENTIAL,0.00163192670941965,1.67690325583145e-07
37800,R3-1,R3,RESIDENTIAL,0.00292707667076186,4.68304465826891e-07
37801,R3-1,R3,RESIDENTIAL,0.00411604715415031,7.49281994931736e-07
37802,R3-1,R3,RESIDENTIAL,0.00334558145892008,5.5026637058724e-07
37803,R3-1,R3,RESIDENTIAL,0.00443592913376061,1.07553790259188e-06
37804,R3-1,R3,RESIDENTIAL,0.00334393019130117,5.49245395561918e-07
37805,R3-1,R3,RESIDENTIAL,0.00477923540851337,8.15031930540791e-07
37806,R3-1,R3,RESIDENTIAL,0.00412723961818242,6.80679614147468e-07
37807,R3-1,R3,RESIDENTIAL,0.00474156418699375,1.33769919557491e-06
37808,R3-1,R3,RESIDENTIAL,0.00333185174962397,5.30944938107828e-07
